customerID,Network_Type,ARPU,Customer_Segment,Churn_Probability,Recommended_Action
3508-CFVZL,4G,111.3,High Value,0.057426764729008026,Nurture / No Action
2294-DMMUS,3G,70.45,Medium Value,0.05729326685838961,Nurture / No Action
2256-YLYLP,3G,72.95,Medium Value,0.057259650149738904,Nurture / No Action
6248-BSHKG,Voice Only,20.4,Low Value,0.05712780961102628,Nurture / No Action
4906-ZHGPK,3G,70.7,Medium Value,0.057116536348869644,Nurture / No Action
0023-UYUPN,Voice Only,25.2,Low Value,0.05709797146222578,Nurture / No Action
7182-OVLBJ,4G,101.15,High Value,0.05708185257577782,Nurture / No Action
0080-EMYVY,3G,51.45,Low Value,0.05698497125239501,Nurture / No Action
9200-NLNPD,3G,54.05,Low Value,0.05693029262114857,Nurture / No Action
9668-PUGNU,Voice Only,24.5,Low Value,0.056718213058419245,Nurture / No Action
8879-XUAHX,4G,116.25,High Value,0.056551801697172215,Nurture / No Action
6177-PEVRA,3G,55.5,Low Value,0.05647752769479752,Nurture / No Action
2612-PHGOX,3G,76.1,Medium Value,0.05646346020042868,Nurture / No Action
6794-HKIAJ,4G,90.7,High Value,0.05623298189857375,Nurture / No Action
5196-WPYOW,3G,60.05,Medium Value,0.056210621299689525,Nurture / No Action
4578-PHJYZ,3G,68.75,Medium Value,0.05619916829162792,Nurture / No Action
4872-VXRIL,3G,64.65,Medium Value,0.056000231534300025,Nurture / No Action
8782-NUUOL,3G,79.0,Medium Value,0.055972093618718015,Nurture / No Action
1414-YADCW,4G,84.6,High Value,0.05592035888310808,Nurture / No Action
4957-TIALW,3G,65.6,Medium Value,0.055905694766035394,Nurture / No Action
1122-YJBCS,3G,53.65,Low Value,0.055723891155693206,Nurture / No Action
5149-QYTTU,4G,95.15,High Value,0.05571084898218274,Nurture / No Action
0074-HDKDG,3G,61.6,Medium Value,0.05565634632498988,Nurture / No Action
3137-LUPIX,3G,64.4,Medium Value,0.05558685009147379,Nurture / No Action
0771-CHWSK,3G,74.6,Medium Value,0.05552596042175116,Nurture / No Action
2137-DQMEV,3G,44.8,Low Value,0.055523349950925185,Nurture / No Action
6827-IEAUQ,3G,66.15,Medium Value,0.055388985520827834,Nurture / No Action
0334-ZFJSR,3G,66.05,Medium Value,0.05532581200113749,Nurture / No Action
5396-IZEPB,Voice Only,19.7,Low Value,0.055231955545096564,Nurture / No Action
5915-DGNVC,3G,71.8,Medium Value,0.05517747354955113,Nurture / No Action
0670-ANMUU,4G,97.65,High Value,0.05512226065303687,Nurture / No Action
9227-YBAXE,3G,82.5,Medium Value,0.055077811543737754,Nurture / No Action
7677-SJJJK,Voice Only,19.9,Low Value,0.05503558839984918,Nurture / No Action
6161-ERDGD,3G,85.45,High Value,0.05501164824018505,Nurture / No Action
3572-UUHRS,Voice Only,18.85,Low Value,0.05500526686119907,Nurture / No Action
1036-GUDCL,3G,79.05,Medium Value,0.05471023224594324,Nurture / No Action
1116-DXXDF,4G,100.45,High Value,0.0546841872892783,Nurture / No Action
7641-TQFHN,4G,100.55,High Value,0.0546841872892783,Nurture / No Action
9495-REDIY,3G,40.65,Low Value,0.054675910040369466,Nurture / No Action
8548-AWOFC,3G,63.85,Medium Value,0.054662379247977434,Nurture / No Action
6614-VBEGU,3G,69.45,Medium Value,0.054630807516179776,Nurture / No Action
3744-ZBHON,Voice Only,20.2,Low Value,0.05456048982619672,Nurture / No Action
3039-MJSLN,Voice Only,20.2,Low Value,0.05456048982619672,Nurture / No Action
3134-DSHVC,4G,98.0,High Value,0.054547384752251425,Nurture / No Action
9256-JTBNZ,Voice Only,20.3,Low Value,0.05443948443481673,Nurture / No Action
8314-DPQHL,3G,50.8,Low Value,0.05440757455842813,Nurture / No Action
4277-UDIEF,3G,81.0,Medium Value,0.05432689696149555,Nurture / No Action
1563-IWQEX,Voice Only,19.7,Low Value,0.054286732273303516,Nurture / No Action
3675-EQOZA,Voice Only,20.65,Low Value,0.05399105778238328,Nurture / No Action
6242-FEGFD,4G,96.6,High Value,0.053935236642973686,Nurture / No Action
2040-LDIWQ,3G,84.2,Medium Value,0.053930270560131194,Nurture / No Action
3021-VLNRJ,3G,70.8,Medium Value,0.053922582953985276,Nurture / No Action
1474-JUWSM,3G,68.4,Medium Value,0.05371443261750126,Nurture / No Action
4877-TSOFF,3G,75.75,Medium Value,0.053680028344506366,Nurture / No Action
7994-XIRTR,3G,65.25,Medium Value,0.05366362971993308,Nurture / No Action
0356-OBMAC,4G,99.9,High Value,0.053179143408567414,Nurture / No Action
2680-XKKNJ,3G,58.2,Medium Value,0.05316826636603014,Nurture / No Action
4801-KFYKL,Voice Only,19.45,Low Value,0.053086317673914814,Nurture / No Action
1708-PBBOA,3G,54.75,Low Value,0.053023899473137404,Nurture / No Action
4692-NNQRU,4G,79.2,Medium Value,0.05289584664904381,Nurture / No Action
3726-TBHQT,4G,114.0,High Value,0.05286598915848455,Nurture / No Action
4213-HKBJO,Voice Only,25.7,Low Value,0.05276051169470542,Nurture / No Action
5095-ETBRJ,3G,56.8,Low Value,0.05273943948016061,Nurture / No Action
0871-OPBXW,Voice Only,20.05,Low Value,0.052662209312480314,Nurture / No Action
5919-VCZYM,Voice Only,20.05,Low Value,0.052662209312480314,Nurture / No Action
0188-GWFLE,Voice Only,20.05,Low Value,0.052662209312480314,Nurture / No Action
4049-ZPALD,4G,99.0,High Value,0.05257698308646591,Nurture / No Action
8224-UAXBZ,3G,45.35,Low Value,0.05242047938248734,Nurture / No Action
6008-NAIXK,3G,55.45,Low Value,0.052248684859524594,Nurture / No Action
5025-GOOKI,Voice Only,18.9,Low Value,0.05217803249382197,Nurture / No Action
8713-IGZSO,Voice Only,24.85,Low Value,0.052140455518359295,Nurture / No Action
9258-CNWAC,4G,113.65,High Value,0.05203265582515121,Nurture / No Action
6979-TNDEU,Voice Only,19.2,Low Value,0.05201426481889037,Nurture / No Action
9052-DHNKM,3G,61.55,Medium Value,0.05198838496235486,Nurture / No Action
6598-KELSS,3G,43.05,Low Value,0.051811303212492034,Nurture / No Action
7753-USQYQ,3G,64.2,Medium Value,0.05179476669918765,Nurture / No Action
5906-DVAPM,3G,75.0,Medium Value,0.05175311804550305,Nurture / No Action
4869-EPIUS,4G,80.9,Medium Value,0.051734242886469266,Nurture / No Action
2519-TWKFS,3G,55.1,Low Value,0.051692240093928726,Nurture / No Action
1768-HNVGJ,3G,70.05,Medium Value,0.05165349128684575,Nurture / No Action
2969-VAPYH,3G,60.5,Medium Value,0.051542503165287475,Nurture / No Action
7088-FBAWU,3G,74.55,Medium Value,0.05142166891558198,Nurture / No Action
8097-VBQTZ,3G,69.9,Medium Value,0.05140454773677236,Nurture / No Action
4726-DLWQN,3G,70.35,Medium Value,0.05117556920892368,Nurture / No Action
8871-JLMHM,4G,90.2,High Value,0.05111460573672565,Nurture / No Action
8865-TNMNX,3G,49.55,Low Value,0.05103342768428125,Nurture / No Action
6648-INWPS,Voice Only,20.15,Low Value,0.05094189093600072,Nurture / No Action
7954-MLBUN,4G,99.45,High Value,0.05092004755966114,Nurture / No Action
5820-PTRYM,3G,68.45,Medium Value,0.05090959798118293,Nurture / No Action
0208-BPQEJ,Voice Only,19.4,Low Value,0.050836454597481956,Nurture / No Action
7159-NOKYQ,4G,93.15,High Value,0.0508227640915565,Nurture / No Action
0248-PGHBZ,4G,92.45,High Value,0.0508227640915565,Nurture / No Action
9391-TTOYH,Voice Only,19.5,Low Value,0.05080803952482509,Nurture / No Action
4770-QAZXN,Voice Only,19.45,Low Value,0.05077585416188152,Nurture / No Action
9618-LFJRU,Voice Only,20.45,Low Value,0.05074206972784297,Nurture / No Action
7581-EBBOU,3G,70.15,Medium Value,0.050696333652558705,Nurture / No Action
1397-XKKWR,3G,35.3,Low Value,0.05058774654171464,Nurture / No Action
2259-OUUSZ,3G,35.5,Low Value,0.05058774654171464,Nurture / No Action
0373-AIVNJ,3G,39.55,Low Value,0.050587746541714634,Nurture / No Action
8975-SKGRX,4G,116.1,High Value,0.0504230505808486,Nurture / No Action
5322-TEUJK,4G,114.6,High Value,0.0504230505808486,Nurture / No Action
8029-XYPWT,4G,115.05,High Value,0.0504230505808486,Nurture / No Action
2223-GDSHL,4G,116.05,High Value,0.0504230505808486,Nurture / No Action
3669-WHAFY,4G,115.15,High Value,0.0504230505808486,Nurture / No Action
8821-KVZKQ,3G,58.4,Medium Value,0.050316745891712845,Nurture / No Action
4694-PHWFW,Voice Only,19.95,Low Value,0.05025880406804089,Nurture / No Action
3340-QBBFM,3G,54.1,Low Value,0.05019142385775404,Nurture / No Action
2511-MORQY,3G,54.9,Low Value,0.05011834705386129,Nurture / No Action
8780-YRMTT,3G,47.4,Low Value,0.05009425394244439,Nurture / No Action
1796-JANOW,Voice Only,19.95,Low Value,0.050035309320535175,Nurture / No Action
1042-HFUCW,3G,54.75,Low Value,0.050004365842431724,Nurture / No Action
7901-IIDQV,3G,54.6,Low Value,0.050004365842431724,Nurture / No Action
5144-PQCDZ,Voice Only,19.95,Low Value,0.049997681427340214,Nurture / No Action
3097-PYWXL,Voice Only,19.95,Low Value,0.049997681427340214,Nurture / No Action
2790-XUYMV,4G,85.45,High Value,0.049968702769459625,Nurture / No Action
8065-QBYTO,4G,99.65,High Value,0.0497843946231261,Nurture / No Action
1237-WIYYZ,Voice Only,19.55,Low Value,0.049754779272715745,Nurture / No Action
7956-XQWGU,Voice Only,19.4,Low Value,0.049294718136890694,Nurture / No Action
0098-BOWSO,Voice Only,19.4,Low Value,0.049294718136890694,Nurture / No Action
3363-EWLGO,Voice Only,19.95,Low Value,0.049234375323123226,Nurture / No Action
6377-KSLXC,Voice Only,19.95,Low Value,0.049234375323123226,Nurture / No Action
5127-BZENZ,3G,65.2,Medium Value,0.04901242020795959,Nurture / No Action
0320-DWVTU,4G,99.5,High Value,0.04899821409583392,Nurture / No Action
6549-YMFAW,Voice Only,21.25,Low Value,0.04892842414182412,Nurture / No Action
2027-DNKIV,3G,58.75,Medium Value,0.04883411094289729,Nurture / No Action
6726-NNFWD,4G,89.45,High Value,0.04881713898474791,Nurture / No Action
5828-DWPIL,4G,89.1,High Value,0.048777659443251305,Nurture / No Action
9076-AXYIK,4G,102.1,High Value,0.048761974515829164,Nurture / No Action
3675-YDUPJ,Voice Only,19.85,Low Value,0.04863425640127564,Nurture / No Action
4598-ZADCK,3G,53.6,Low Value,0.048629962377264586,Nurture / No Action
5345-BMKWB,Voice Only,20.25,Low Value,0.04860541563130629,Nurture / No Action
3585-YNADK,3G,74.6,Medium Value,0.04855410488760831,Nurture / No Action
5555-RNPGT,Voice Only,24.8,Low Value,0.04837652961563211,Nurture / No Action
2474-LCNUE,3G,73.65,Medium Value,0.04821694439386233,Nurture / No Action
9619-GSATL,3G,55.45,Low Value,0.0480390082278881,Nurture / No Action
8731-WBBMB,3G,81.9,Medium Value,0.04803051141324283,Nurture / No Action
2363-BJLSL,3G,80.4,Medium Value,0.04801283729394848,Nurture / No Action
6082-GLJIX,Voice Only,19.25,Low Value,0.047912356776201176,Nurture / No Action
1096-ADRUX,4G,74.25,Medium Value,0.04773803142852796,Nurture / No Action
9091-WTUUY,3G,69.25,Medium Value,0.047595982510424344,Nurture / No Action
2673-ZALNP,Voice Only,19.9,Low Value,0.04758460800769232,Nurture / No Action
4713-ZBURT,4G,99.7,High Value,0.04756101296216121,Nurture / No Action
4538-WNTMJ,Voice Only,24.95,Low Value,0.04741697598711267,Nurture / No Action
8174-TBVCF,3G,94.8,High Value,0.04733919033277969,Nurture / No Action
2753-JMMCV,3G,74.2,Medium Value,0.04725823479659451,Nurture / No Action
6248-TKCQV,3G,80.6,Medium Value,0.04712428224821296,Nurture / No Action
5583-EJXRD,3G,54.05,Low Value,0.046729048525028294,Nurture / No Action
1866-DIOQZ,3G,66.8,Medium Value,0.04667786947548125,Nurture / No Action
4365-MSDYN,Voice Only,19.55,Low Value,0.04648688580002683,Nurture / No Action
6959-GQEGV,3G,75.95,Medium Value,0.046081927222077386,Nurture / No Action
7654-YWJUF,4G,84.25,Medium Value,0.04595068624586595,Nurture / No Action
6352-GIGGQ,3G,88.8,High Value,0.045901066721577705,Nurture / No Action
0253-ZTEOB,3G,79.65,Medium Value,0.0458576933906667,Nurture / No Action
3806-YAZOV,Voice Only,18.8,Low Value,0.04565718819231719,Nurture / No Action
8659-HDIYE,3G,74.65,Medium Value,0.0455356002401246,Nurture / No Action
1832-PEUTS,4G,89.1,High Value,0.0455209744828292,Nurture / No Action
6217-TOWGS,3G,75.4,Medium Value,0.04540825609889049,Nurture / No Action
5788-YPOEG,3G,84.75,High Value,0.045399962745712195,Nurture / No Action
6258-NGCNG,Voice Only,23.5,Low Value,0.04514322275093659,Nurture / No Action
9610-WCESF,3G,43.9,Low Value,0.045040825294097184,Nurture / No Action
0234-TEVTT,3G,45.0,Low Value,0.04503274356676889,Nurture / No Action
7710-JSYOA,4G,93.3,High Value,0.04501823370632991,Nurture / No Action
9589-ABEPT,4G,92.45,High Value,0.04501823370632991,Nurture / No Action
3259-KNMRR,3G,79.75,Medium Value,0.045006258933583225,Nurture / No Action
2996-XAUVF,3G,40.05,Low Value,0.04487683288578429,Nurture / No Action
7508-KBIMB,3G,56.25,Low Value,0.04481119292148431,Nurture / No Action
2466-NEJOJ,Voice Only,19.65,Low Value,0.044803384116525145,Nurture / No Action
7787-BNTZM,Voice Only,20.15,Low Value,0.04466468678102244,Nurture / No Action
7691-XVTZH,4G,89.95,High Value,0.04462786959997059,Nurture / No Action
5170-PTRKA,3G,35.8,Low Value,0.04438667438866514,Nurture / No Action
5640-CAXOA,3G,40.35,Low Value,0.044287438862424616,Nurture / No Action
9289-LBQVU,3G,70.15,Medium Value,0.044284568946676345,Nurture / No Action
7973-DZRKH,4G,90.95,High Value,0.04424105202906626,Nurture / No Action
1053-MXTTK,4G,108.65,High Value,0.044234080674296405,Nurture / No Action
3957-HHLMR,3G,65.2,Medium Value,0.044223991829323336,Nurture / No Action
2330-PQGDQ,4G,84.2,Medium Value,0.044196278474077796,Nurture / No Action
6490-FGZAT,Voice Only,20.65,Low Value,0.04398479569171698,Nurture / No Action
1265-HVPZB,3G,66.4,Medium Value,0.04386845362163565,Nurture / No Action
8107-RZLNV,4G,106.3,High Value,0.043659360120541786,Nurture / No Action
1385-TQOZW,Voice Only,20.45,Low Value,0.04355685991596542,Nurture / No Action
8735-NBLWT,Voice Only,20.4,Low Value,0.04355685991596542,Nurture / No Action
4568-TTZRT,Voice Only,20.4,Low Value,0.04355685991596542,Nurture / No Action
9140-CZQZZ,3G,79.6,Medium Value,0.043472104371666466,Nurture / No Action
1265-ZFOSD,3G,81.3,Medium Value,0.043325521489198805,Nurture / No Action
5777-KJIRB,3G,50.25,Low Value,0.04332161682803103,Nurture / No Action
0727-BNRLG,4G,97.65,High Value,0.04315205623867338,Nurture / No Action
2649-HWLYB,3G,76.15,Medium Value,0.043121257748038155,Nurture / No Action
0533-UCAAU,3G,71.1,Medium Value,0.04300104112261043,Nurture / No Action
7639-LIAYI,3G,79.75,Medium Value,0.04295914266602902,Nurture / No Action
5753-QQWPW,3G,59.9,Medium Value,0.04279095586923784,Nurture / No Action
3750-RNQKR,Voice Only,19.45,Low Value,0.04275220551323288,Nurture / No Action
2882-DDZPG,Voice Only,19.45,Low Value,0.04275220551323288,Nurture / No Action
4881-GQJTW,Voice Only,19.6,Low Value,0.04274785085942212,Nurture / No Action
5949-HGVJL,3G,73.05,Medium Value,0.042727911331635934,Nurture / No Action
4114-QMKVN,3G,68.75,Medium Value,0.04256503641297383,Nurture / No Action
5791-KAJFD,3G,68.75,Medium Value,0.04256503641297383,Nurture / No Action
4023-RTIQM,3G,50.4,Low Value,0.04242410957839865,Nurture / No Action
6195-MELTI,3G,54.65,Low Value,0.04233591324279931,Nurture / No Action
1455-HFBXA,4G,91.6,High Value,0.0423101229661114,Nurture / No Action
9473-CBZOP,3G,59.0,Medium Value,0.042280372888565045,Nurture / No Action
9805-FILKB,Voice Only,20.2,Low Value,0.042222649274287004,Nurture / No Action
7995-ZHHNZ,3G,56.1,Low Value,0.0420937315664989,Nurture / No Action
2746-DIJLO,3G,56.3,Low Value,0.0420937315664989,Nurture / No Action
5062-CJJKH,3G,53.65,Low Value,0.041962117156210635,Nurture / No Action
8383-SGHJU,3G,59.4,Medium Value,0.04185357502412177,Nurture / No Action
3055-VTCGS,3G,58.55,Medium Value,0.04177001342508563,Nurture / No Action
6772-WFQRD,Voice Only,20.4,Low Value,0.04150785860356412,Nurture / No Action
4776-XSKYQ,3G,30.25,Low Value,0.041506815395566096,Nurture / No Action
2845-KDHVX,3G,68.3,Medium Value,0.04132403223847407,Nurture / No Action
6371-NZYEG,3G,64.25,Medium Value,0.0413090044451069,Nurture / No Action
9152-AMKAK,3G,80.25,Medium Value,0.041290715390930904,Nurture / No Action
5676-CFLYY,3G,73.35,Medium Value,0.04127771148265537,Nurture / No Action
5712-VBOXD,Voice Only,20.15,Low Value,0.041178225675758774,Nurture / No Action
4397-FRLTA,Voice Only,20.15,Low Value,0.041178225675758774,Nurture / No Action
3345-JHUEO,Voice Only,20.2,Low Value,0.041178225675758774,Nurture / No Action
6469-QJKZW,Voice Only,20.15,Low Value,0.041178225675758774,Nurture / No Action
0620-XEFWH,Voice Only,18.85,Low Value,0.04115842438087019,Nurture / No Action
0594-UFTUL,Voice Only,19.85,Low Value,0.0411363559216114,Nurture / No Action
0191-ZHSKZ,3G,74.75,Medium Value,0.04110686157765874,Nurture / No Action
5844-QVTAT,3G,58.45,Medium Value,0.041096994330470135,Nurture / No Action
8570-KLJYJ,3G,54.45,Low Value,0.040949767762639436,Nurture / No Action
6727-IOTLZ,3G,81.95,Medium Value,0.040934599445219585,Nurture / No Action
9553-DLCLU,3G,88.95,High Value,0.04089113680154142,Nurture / No Action
5593-SUAOO,4G,83.15,Medium Value,0.04084838777012426,Nurture / No Action
6435-VWCCY,4G,92.7,High Value,0.040814528828002086,Nurture / No Action
6112-KTHFQ,Voice Only,19.3,Low Value,0.040726887421497236,Nurture / No Action
9924-JPRMC,4G,118.2,High Value,0.04070796310372004,Nurture / No Action
7569-NMZYQ,4G,118.75,High Value,0.04070796310372004,Nurture / No Action
0114-RSRRW,Voice Only,19.95,Low Value,0.04064606095751753,Nurture / No Action
4936-YPJNK,Voice Only,19.9,Low Value,0.04064606095751753,Nurture / No Action
4815-TUMEQ,Voice Only,19.3,Low Value,0.040603773532344956,Nurture / No Action
7826-VVKWT,4G,96.55,High Value,0.04046641016464511,Nurture / No Action
8668-KNZTI,3G,53.75,Low Value,0.040403413704698216,Nurture / No Action
4137-JOPHL,4G,89.7,High Value,0.04034468977043084,Nurture / No Action
4994-OBRSZ,3G,76.1,Medium Value,0.040330883326635265,Nurture / No Action
0723-VSOBE,3G,34.2,Low Value,0.04025587376516765,Nurture / No Action
4652-ODEVH,Voice Only,24.45,Low Value,0.04016390594231438,Nurture / No Action
5996-EBTKM,3G,69.9,Medium Value,0.04011152562053801,Nurture / No Action
2896-TBNBE,4G,80.8,Medium Value,0.03984294659736318,Nurture / No Action
2282-YGNOR,3G,58.0,Medium Value,0.03978037288856504,Nurture / No Action
8680-CGLTP,3G,58.75,Medium Value,0.03978037288856504,Nurture / No Action
1335-MXCSE,3G,55.25,Low Value,0.039708551449272586,Nurture / No Action
1729-VLAZJ,3G,40.25,Low Value,0.03962620808017618,Nurture / No Action
3482-ABPKK,3G,54.3,Low Value,0.039591743377177684,Nurture / No Action
6754-WKSHP,Voice Only,25.35,Low Value,0.039586679975934305,Nurture / No Action
6374-NTQLP,4G,104.1,High Value,0.03945775917614789,Nurture / No Action
2923-ARZLG,Voice Only,19.7,Low Value,0.0393768115942029,Nurture / No Action
2245-ADZFJ,3G,80.55,Medium Value,0.03936981503196339,Nurture / No Action
5327-XOKKY,3G,73.45,Medium Value,0.03918667777841412,Nurture / No Action
9762-YAQAA,4G,81.4,Medium Value,0.039088969580228256,Nurture / No Action
9738-QLWTP,4G,81.9,Medium Value,0.039088969580228256,Nurture / No Action
2188-SXWVT,3G,55.0,Low Value,0.03908829382253696,Nurture / No Action
2739-CCZMB,Voice Only,20.35,Low Value,0.03907394100521112,Nurture / No Action
6621-YOBKI,Voice Only,20.35,Low Value,0.03907394100521112,Nurture / No Action
6461-PPAXN,3G,54.95,Low Value,0.03892941531786406,Nurture / No Action
2832-SCUCO,Voice Only,19.9,Low Value,0.03878530932053517,Nurture / No Action
7636-XUHWW,Voice Only,19.9,Low Value,0.03878530932053517,Nurture / No Action
9357-UJRUN,3G,58.35,Medium Value,0.03871817552104134,Nurture / No Action
9040-KZVWO,4G,75.5,Medium Value,0.03868935971395911,Nurture / No Action
7471-MQPOS,3G,72.9,Medium Value,0.03862730045053872,Nurture / No Action
9931-DCEZH,3G,54.4,Low Value,0.03859174337717769,Nurture / No Action
6229-UOLQL,3G,52.0,Low Value,0.038568385288133326,Nurture / No Action
5018-HEKFO,Voice Only,24.5,Low Value,0.038376529615632114,Nurture / No Action
4686-GEFRM,4G,98.7,High Value,0.03834352005932364,Nurture / No Action
7520-HQWJU,3G,67.45,Medium Value,0.038274693897828053,Nurture / No Action
3530-CRZSB,Voice Only,20.65,Low Value,0.03825971664029632,Nurture / No Action
3012-VFFMN,Voice Only,20.65,Low Value,0.03825971664029632,Nurture / No Action
