customerID,Network_Type,tenure,Tenure_Decile,Contract,Revenue_Stability,ARPU,Monthly_Revenue_Velocity,Product_Density_Score,Subscriber_Status,LTV,Migration_Target_Label,Revenue_Weight,Customer_Segment
1980-KXVPM,4G,3,2,Month-to-month,At-Will (High Risk),75.05,85.42,2,Churned/Inactive,225.14999999999998,Churn,0.00016,Medium Value
4343-EJVQB,4G,7,3,Month-to-month,At-Will (High Risk),74.35,76.23,2,Active,520.4499999999999,Retain,0.00016,Medium Value
3422-LYEPQ,4G,1,1,Month-to-month,At-Will (High Risk),71,71.00,2,Churned/Inactive,71,Churn,0.00016,Medium Value
3177-LASXD,4G,1,1,Month-to-month,At-Will (High Risk),71.35,71.35,2,Churned/Inactive,71.35,Churn,0.00016,Medium Value
0257-ZESQC,4G,27,5,Month-to-month,At-Will (High Risk),75.2,71.46,2,Churned/Inactive,2030.4,Churn,0.00016,Medium Value
7088-FBAWU,3G,17,4,Month-to-month,At-Will (High Risk),74.55,71.52,4,Active,1267.35,Upgrade,0.00016,Medium Value
2325-NBPZG,4G,3,2,Month-to-month,At-Will (High Risk),74.55,77.88,2,Active,223.64999999999998,Retain,0.00016,Medium Value
8042-JVNFH,4G,1,1,Month-to-month,At-Will (High Risk),71.35,71.35,2,Churned/Inactive,71.35,Churn,0.00016,Medium Value
8985-OOPOS,3G,1,1,One year,Contractual (Stable),74.1,74.10,4,Active,74.1,Upgrade,0.00016,Medium Value
9850-OWRHQ,4G,3,2,Month-to-month,At-Will (High Risk),74.1,76.00,2,Churned/Inactive,222.29999999999998,Churn,0.00016,Medium Value
7611-YKYTC,4G,22,5,Month-to-month,At-Will (High Risk),75,71.54,2,Active,1650,Retain,0.00016,Medium Value
7860-UXCRM,3G,63,9,Two year,Contractual (Stable),74.5,74.20,3,Active,4693.5,Upgrade,0.00016,Medium Value
3703-KBKZP,4G,16,4,Month-to-month,At-Will (High Risk),74.45,78.83,2,Active,1191.2,Retain,0.00016,Medium Value
0151-ONTOV,4G,1,1,Month-to-month,At-Will (High Risk),70.9,70.90,2,Churned/Inactive,70.9,Churn,0.00016,Medium Value
5570-PTWEH,4G,3,2,Month-to-month,At-Will (High Risk),75.15,72.25,2,Churned/Inactive,225.45000000000002,Churn,0.00016,Medium Value
9334-GWGOW,4G,7,3,Month-to-month,At-Will (High Risk),74.85,69.32,2,Active,523.9499999999999,Retain,0.00016,Medium Value
0812-WUPTB,4G,1,1,Month-to-month,At-Will (High Risk),70.85,70.85,2,Churned/Inactive,70.85,Churn,0.00016,Medium Value
1196-AMORA,4G,7,3,Month-to-month,At-Will (High Risk),73.6,74.29,2,Churned/Inactive,515.1999999999999,Churn,0.00016,Medium Value
8970-ANWXO,3G,23,5,One year,Contractual (Stable),73.75,76.37,4,Active,1696.25,Upgrade,0.00016,Medium Value
7235-NXZCP,4G,2,1,Month-to-month,At-Will (High Risk),74.85,78.20,2,Churned/Inactive,149.7,Churn,0.00016,Medium Value
3094-JOJAI,4G,18,4,Month-to-month,At-Will (High Risk),74.15,77.06,2,Active,1334.7,Retain,0.00016,Medium Value
6347-DCUIK,4G,10,3,Month-to-month,At-Will (High Risk),74.15,81.18,2,Churned/Inactive,741.5,Churn,0.00016,Medium Value
2710-WYVXG,3G,3,2,Two year,Contractual (Stable),71.1,71.12,3,Active,213.29999999999998,Upgrade,0.00016,Medium Value
6513-EECDB,4G,1,1,Month-to-month,At-Will (High Risk),73.55,73.55,2,Churned/Inactive,73.55,Churn,0.00016,Medium Value
3878-AVSOQ,4G,1,1,Month-to-month,At-Will (High Risk),71.25,71.25,2,Active,71.25,Retain,0.00016,Medium Value
3765-JXVKY,4G,1,1,Month-to-month,At-Will (High Risk),74.7,74.70,2,Churned/Inactive,74.7,Churn,0.00016,Medium Value
2474-LCNUE,3G,23,5,Month-to-month,At-Will (High Risk),73.65,71.42,4,Active,1693.95,Upgrade,0.00016,Medium Value
7501-IWUNG,3G,61,9,Two year,Contractual (Stable),73.8,75.67,4,Active,4501.8,Upgrade,0.00016,Medium Value
2656-FMOKZ,4G,15,4,Month-to-month,At-Will (High Risk),74.45,76.38,2,Churned/Inactive,1116.75,Churn,0.00016,Medium Value
5032-MIYKT,4G,1,1,Month-to-month,At-Will (High Risk),70.7,70.70,2,Active,70.7,Retain,0.00016,Medium Value
4489-SNOJF,3G,35,6,Month-to-month,At-Will (High Risk),72.25,73.39,3,Churned/Inactive,2528.75,Churn,0.00016,Medium Value
8541-QVFKM,4G,8,3,Month-to-month,At-Will (High Risk),73.5,79.03,2,Active,588,Retain,0.00016,Medium Value
0511-JTEOY,4G,1,1,Month-to-month,At-Will (High Risk),71.1,71.10,2,Churned/Inactive,71.1,Churn,0.00016,Medium Value
8699-ASUFO,4G,7,3,Month-to-month,At-Will (High Risk),74.4,75.41,2,Churned/Inactive,520.8000000000001,Churn,0.00016,Medium Value
9033-EOXWV,3G,12,4,One year,Contractual (Stable),74.05,72.72,4,Churned/Inactive,888.5999999999999,Churn,0.00016,Medium Value
4441-NIHPT,4G,13,4,Month-to-month,At-Will (High Risk),74.3,72.33,2,Churned/Inactive,965.9,Churn,0.00016,Medium Value
0260-ZDLGK,3G,9,3,Month-to-month,At-Will (High Risk),72.9,72.38,4,Churned/Inactive,656.1,Churn,0.00016,Medium Value
1428-GTBJJ,4G,11,3,Month-to-month,At-Will (High Risk),74.55,74.98,2,Churned/Inactive,820.05,Churn,0.00016,Medium Value
5233-AOZUF,4G,29,6,Month-to-month,At-Will (High Risk),74.95,74.11,2,Active,2173.55,Retain,0.00016,Medium Value
8816-VXNZD,4G,1,1,Month-to-month,At-Will (High Risk),75.1,75.10,2,Churned/Inactive,75.1,Churn,0.00016,Medium Value
0968-GSIKN,4G,1,1,Month-to-month,At-Will (High Risk),70.8,70.80,2,Churned/Inactive,70.8,Churn,0.00016,Medium Value
2468-SJFLM,4G,1,1,Month-to-month,At-Will (High Risk),74.3,74.30,2,Active,74.3,Retain,0.00016,Medium Value
8065-YKXKD,4G,10,3,Month-to-month,At-Will (High Risk),74.75,79.97,2,Churned/Inactive,747.5,Churn,0.00016,Medium Value
4890-VMUAV,3G,63,9,One year,Contractual (Stable),71.5,72.64,2,Active,4504.5,Upgrade,0.00016,Medium Value
2460-NGXBJ,4G,11,3,Month-to-month,At-Will (High Risk),75.2,70.48,2,Active,827.2,Retain,0.00016,Medium Value
0723-DRCLG,4G,1,1,Month-to-month,At-Will (High Risk),74.45,74.45,2,Churned/Inactive,74.45,Churn,0.00016,Medium Value
6599-CEBNN,4G,34,6,Month-to-month,At-Will (High Risk),73.95,74.25,2,Churned/Inactive,2514.3,Churn,0.00016,Medium Value
8325-QRPZR,4G,7,3,Month-to-month,At-Will (High Risk),75.15,75.00,2,Active,526.0500000000001,Retain,0.00016,Medium Value
0685-MLYYM,4G,2,1,Month-to-month,At-Will (High Risk),70.75,77.42,2,Churned/Inactive,141.5,Churn,0.00016,Medium Value
0927-LCSMG,4G,7,3,Month-to-month,At-Will (High Risk),74.65,77.79,2,Churned/Inactive,522.5500000000001,Churn,0.00016,Medium Value
5146-CBVOE,4G,16,4,Month-to-month,At-Will (High Risk),75.1,75.80,2,Active,1201.6,Retain,0.00016,Medium Value
9432-VOFYX,4G,17,4,Month-to-month,At-Will (High Risk),70.8,71.00,2,Active,1203.6,Retain,0.00016,Medium Value
7779-ORAEL,3G,45,7,Two year,Contractual (Stable),75.15,77.34,3,Active,3381.7500000000005,Upgrade,0.00016,Medium Value
1867-BDVFH,4G,11,3,Month-to-month,At-Will (High Risk),74.35,75.84,2,Churned/Inactive,817.8499999999999,Churn,0.00016,Medium Value
0635-WKOLD,3G,40,6,One year,Contractual (Stable),70.75,73.04,3,Active,2830,Upgrade,0.00016,Medium Value
6424-ELEYH,4G,3,2,Month-to-month,At-Will (High Risk),74.75,76.50,2,Churned/Inactive,224.25,Churn,0.00016,Medium Value
0734-OXWBT,3G,3,2,Month-to-month,At-Will (High Risk),70.7,75.22,4,Active,212.10000000000002,Upgrade,0.00016,Medium Value
3569-VLDHH,3G,66,9,One year,Contractual (Stable),75.1,75.95,3,Active,4956.599999999999,Upgrade,0.00016,Medium Value
8107-KNCIM,4G,14,4,Month-to-month,At-Will (High Risk),75.1,72.38,2,Active,1051.3999999999999,Retain,0.00016,Medium Value
4450-MDZFX,4G,60,8,Month-to-month,At-Will (High Risk),74.35,74.22,2,Active,4461,Retain,0.00016,Medium Value
7619-PLRLP,3G,53,8,One year,Contractual (Stable),74.1,72.34,3,Active,3927.2999999999997,Upgrade,0.00016,Medium Value
2983-ZANRP,4G,2,2,Month-to-month,At-Will (High Risk),73.55,72.70,2,Churned/Inactive,147.1,Churn,0.00016,Medium Value
7445-WMRBW,3G,48,7,One year,Contractual (Stable),73.85,74.61,3,Active,3544.7999999999997,Upgrade,0.00016,Medium Value
7823-JSOAG,4G,3,2,Month-to-month,At-Will (High Risk),74.5,72.48,2,Active,223.5,Retain,0.00016,Medium Value
6221-AVQYL,4G,2,2,Month-to-month,At-Will (High Risk),73.25,65.53,2,Churned/Inactive,146.5,Churn,0.00016,Medium Value
3276-HDUEG,4G,1,1,Month-to-month,At-Will (High Risk),75.05,75.05,2,Churned/Inactive,75.05,Churn,0.00016,Medium Value
0550-DCXLH,3G,13,4,Month-to-month,At-Will (High Risk),73.35,71.66,4,Active,953.55,Upgrade,0.00016,Medium Value
6331-LWDTQ,3G,10,3,Month-to-month,At-Will (High Risk),72.15,79.42,4,Churned/Inactive,721.5,Churn,0.00016,Medium Value
8728-SKJLR,4G,41,7,Month-to-month,At-Will (High Risk),74.25,75.34,2,Active,3044.25,Retain,0.00016,Medium Value
5839-SUYVZ,4G,16,4,Month-to-month,At-Will (High Risk),74.55,73.16,2,Active,1192.8,Retain,0.00016,Medium Value
0617-FHSGK,4G,49,7,Month-to-month,At-Will (High Risk),75.2,75.07,2,Churned/Inactive,3684.8,Churn,0.00016,Medium Value
0581-BXBUB,4G,4,2,Month-to-month,At-Will (High Risk),72.75,79.44,2,Active,291,Retain,0.00016,Medium Value
6953-PBDIN,3G,70,10,Two year,Contractual (Stable),72.95,75.22,3,Active,5106.5,Upgrade,0.00016,Medium Value
5397-TUPSH,4G,65,9,One year,Contractual (Stable),70.95,70.08,2,Active,4611.75,Retain,0.00016,Medium Value
3021-VLNRJ,3G,50,8,One year,Contractual (Stable),70.8,69.56,3,Active,3540,Upgrade,0.00016,Medium Value
9359-UGBTK,3G,67,9,One year,Contractual (Stable),72.35,74.50,3,Active,4847.45,Upgrade,0.00016,Medium Value
6289-CPNLD,3G,33,6,One year,Contractual (Stable),73.9,72.88,4,Churned/Inactive,2438.7000000000003,Churn,0.00016,Medium Value
3235-ETOOB,4G,8,3,Month-to-month,At-Will (High Risk),74.5,76.24,2,Churned/Inactive,596,Churn,0.00016,Medium Value
8184-WMOFI,3G,62,9,One year,Contractual (Stable),71.4,72.38,3,Active,4426.8,Upgrade,0.00016,Medium Value
3376-BMGFE,4G,4,2,Month-to-month,At-Will (High Risk),70.9,68.25,2,Churned/Inactive,283.6,Churn,0.00016,Medium Value
3487-EARAT,3G,70,10,One year,Contractual (Stable),74.1,74.60,3,Active,5187,Upgrade,0.00016,Medium Value
3866-MDTUB,3G,2,1,Month-to-month,At-Will (High Risk),70.75,73.45,4,Churned/Inactive,141.5,Churn,0.00016,Medium Value
9822-BIIGN,3G,53,8,Month-to-month,At-Will (High Risk),71.85,72.22,3,Active,3808.0499999999997,Upgrade,0.00016,Medium Value
5879-SESNB,4G,11,3,Month-to-month,At-Will (High Risk),75.25,80.79,2,Active,827.75,Retain,0.00016,Medium Value
9722-UJOJR,4G,29,6,Month-to-month,At-Will (High Risk),70.75,68.10,2,Churned/Inactive,2051.75,Churn,0.00016,Medium Value
7916-VCCPB,4G,16,4,Month-to-month,At-Will (High Risk),73.25,74.73,2,Active,1172,Retain,0.00016,Medium Value
0674-GCDXG,3G,63,9,Two year,Contractual (Stable),71.9,71.10,3,Active,4529.700000000001,Upgrade,0.00016,Medium Value
0004-TLHLJ,4G,4,2,Month-to-month,At-Will (High Risk),73.9,70.21,2,Churned/Inactive,295.6,Churn,0.00016,Medium Value
6360-SVNWV,4G,31,6,Month-to-month,At-Will (High Risk),73.55,67.57,2,Active,2280.0499999999997,Retain,0.00016,Medium Value
8331-ZXFOE,3G,58,8,One year,Contractual (Stable),71.1,74.12,2,Active,4123.799999999999,Upgrade,0.00016,Medium Value
8630-QSGXK,3G,51,8,Two year,Contractual (Stable),75.2,76.50,4,Active,3835.2000000000003,Upgrade,0.00016,Medium Value
2077-DDHJK,3G,68,9,Two year,Contractual (Stable),70.9,72.23,2,Active,4821.200000000001,Upgrade,0.00016,Medium Value
7524-VRLPL,3G,69,9,Two year,Contractual (Stable),74.1,72.91,3,Active,5112.9,Upgrade,0.00016,Medium Value
0709-TVGUR,4G,9,3,Month-to-month,At-Will (High Risk),74.55,69.21,2,Churned/Inactive,670.9499999999999,Churn,0.00016,Medium Value
8659-HDIYE,3G,64,9,Month-to-month,At-Will (High Risk),74.65,76.08,3,Active,4777.6,Upgrade,0.00016,Medium Value
5399-ZIMKF,4G,5,2,Month-to-month,At-Will (High Risk),74.65,76.73,2,Active,373.25,Retain,0.00016,Medium Value
9518-IMLHK,3G,31,6,Month-to-month,At-Will (High Risk),72.45,69.56,3,Active,2245.9500000000003,Upgrade,0.00016,Medium Value
0388-EOPEX,4G,2,2,Month-to-month,At-Will (High Risk),74.4,69.70,2,Churned/Inactive,148.8,Churn,0.00016,Medium Value
4906-ZHGPK,3G,54,8,One year,Contractual (Stable),70.7,69.81,3,Active,3817.8,Upgrade,0.00016,Medium Value
8851-RAGOV,3G,25,5,Month-to-month,At-Will (High Risk),71.05,73.51,3,Active,1776.25,Upgrade,0.00016,Medium Value
5846-NEQVZ,3G,71,10,Two year,Contractual (Stable),70.85,70.05,3,Active,5030.349999999999,Upgrade,0.00016,Medium Value
2272-QAGFO,4G,14,4,Month-to-month,At-Will (High Risk),74.3,78.30,2,Churned/Inactive,1040.2,Churn,0.00016,Medium Value
7103-ZGVNT,3G,69,9,One year,Contractual (Stable),73.7,70.81,3,Active,5085.3,Upgrade,0.00016,Medium Value
9210-IAHGH,3G,7,3,Month-to-month,At-Will (High Risk),70.75,64.40,4,Churned/Inactive,495.25,Churn,0.00016,Medium Value
6261-RCVNS,3G,42,7,One year,Contractual (Stable),73.9,75.25,3,Churned/Inactive,3103.8,Churn,0.00016,Medium Value
5915-DGNVC,3G,49,7,One year,Contractual (Stable),71.8,70.86,3,Active,3518.2,Upgrade,0.00016,Medium Value
0134-XWXCE,3G,44,7,One year,Contractual (Stable),74.85,74.27,4,Active,3293.3999999999996,Upgrade,0.00016,Medium Value
0562-FGDCR,3G,72,10,Two year,Contractual (Stable),74.55,75.43,3,Active,5367.599999999999,Upgrade,0.00016,Medium Value
0771-CHWSK,3G,66,9,Two year,Contractual (Stable),74.6,72.70,3,Active,4923.599999999999,Upgrade,0.00016,Medium Value
1518-VOWAV,3G,9,3,Month-to-month,At-Will (High Risk),74.65,78.17,4,Churned/Inactive,671.85,Churn,0.00016,Medium Value
3500-NSDOA,3G,68,9,Two year,Contractual (Stable),70.8,71.47,3,Active,4814.4,Upgrade,0.00016,Medium Value
2999-AANRQ,3G,21,5,Two year,Contractual (Stable),71.05,72.61,3,Active,1492.05,Upgrade,0.00016,Medium Value
0536-ESJEP,3G,54,8,Two year,Contractual (Stable),74.55,77.62,4,Active,4025.7,Upgrade,0.00016,Medium Value
9840-EFJQB,4G,1,1,Month-to-month,At-Will (High Risk),74.35,74.35,2,Active,74.35,Retain,0.00016,Medium Value
4948-WBBKL,4G,36,6,Month-to-month,At-Will (High Risk),74.9,73.87,2,Active,2696.4,Retain,0.00016,Medium Value
1352-VHKAJ,3G,27,5,Month-to-month,At-Will (High Risk),71.6,72.49,4,Active,1933.1999999999998,Upgrade,0.00016,Medium Value
5458-CQJTA,3G,65,9,Two year,Contractual (Stable),74.8,74.16,4,Churned/Inactive,4862,Churn,0.00016,Medium Value
8313-AFGBW,3G,47,7,Two year,Contractual (Stable),73.6,74.95,4,Active,3459.2,Upgrade,0.00016,Medium Value
7100-FQPRV,3G,43,7,One year,Contractual (Stable),71.9,73.80,3,Active,3091.7000000000003,Upgrade,0.00016,Medium Value
4480-QQRHC,4G,8,3,Month-to-month,At-Will (High Risk),74.05,75.02,2,Active,592.4,Retain,0.00016,Medium Value
3923-CSIHK,4G,50,7,Month-to-month,At-Will (High Risk),71.05,68.90,2,Churned/Inactive,3552.5,Churn,0.00016,Medium Value
2453-SAFNS,3G,54,8,One year,Contractual (Stable),72.1,71.96,3,Active,3893.3999999999996,Upgrade,0.00016,Medium Value
7136-IHZJA,3G,40,7,Month-to-month,At-Will (High Risk),71.35,71.18,3,Active,2854,Upgrade,0.00016,Medium Value
6253-GNHWH,3G,71,10,Two year,Contractual (Stable),71.1,73.59,2,Active,5048.099999999999,Upgrade,0.00016,Medium Value
9251-WNSOD,3G,67,9,One year,Contractual (Stable),75.1,75.59,3,Active,5031.7,Upgrade,0.00016,Medium Value
0196-JTUQI,4G,9,3,Month-to-month,At-Will (High Risk),75.2,70.43,2,Active,676.8000000000001,Retain,0.00016,Medium Value
0191-ZHSKZ,3G,30,6,Month-to-month,At-Will (High Risk),74.75,70.38,4,Active,2242.5,Upgrade,0.00016,Medium Value
1396-QWFBJ,4G,21,5,Month-to-month,At-Will (High Risk),74.05,74.56,2,Churned/Inactive,1555.05,Churn,0.00016,Medium Value
5176-LDKUH,4G,48,7,One year,Contractual (Stable),75.15,78.60,2,Active,3607.2000000000003,Retain,0.00016,Medium Value
4404-HIBDJ,3G,25,5,One year,Contractual (Stable),74.3,74.55,3,Churned/Inactive,1857.5,Churn,0.00016,Medium Value
9730-DRTMJ,3G,32,6,One year,Contractual (Stable),72.8,72.91,3,Active,2329.6,Upgrade,0.00016,Medium Value
0439-IFYUN,4G,18,4,Month-to-month,At-Will (High Risk),74.7,71.92,2,Active,1344.6000000000001,Retain,0.00016,Medium Value
5921-NGYRH,4G,64,9,Month-to-month,At-Will (High Risk),73.55,74.44,2,Active,4707.2,Retain,0.00016,Medium Value
7730-IUTDZ,4G,43,7,Month-to-month,At-Will (High Risk),75.2,74.39,2,Churned/Inactive,3233.6,Churn,0.00016,Medium Value
2851-STERV,3G,35,6,One year,Contractual (Stable),73,70.61,4,Active,2555,Upgrade,0.00016,Medium Value
9947-OTFQU,4G,15,4,Month-to-month,At-Will (High Risk),74.4,71.62,2,Churned/Inactive,1116,Churn,0.00016,Medium Value
2824-DXNKN,3G,72,10,Two year,Contractual (Stable),71.45,69.80,3,Active,5144.400000000001,Upgrade,0.00016,Medium Value
5188-HGMLP,4G,54,8,Month-to-month,At-Will (High Risk),74,72.58,2,Active,3996,Retain,0.00016,Medium Value
5781-RFZRP,3G,71,10,Two year,Contractual (Stable),73.5,75.46,3,Active,5218.5,Upgrade,0.00016,Medium Value
8496-EJAUI,4G,19,4,Month-to-month,At-Will (High Risk),73.85,74.97,2,Churned/Inactive,1403.1499999999999,Churn,0.00016,Medium Value
6848-YLDFR,3G,58,8,One year,Contractual (Stable),75.2,74.15,4,Active,4361.6,Upgrade,0.00016,Medium Value
9494-MRNYX,4G,10,3,Month-to-month,At-Will (High Risk),75.05,78.63,2,Active,750.5,Retain,0.00016,Medium Value
4849-PYRLQ,3G,56,8,Two year,Contractual (Stable),73.25,72.40,3,Active,4102,Upgrade,0.00016,Medium Value
7801-KICAO,4G,18,4,Month-to-month,At-Will (High Risk),74.15,74.76,2,Active,1334.7,Retain,0.00016,Medium Value
0687-ZVTHB,3G,65,9,One year,Contractual (Stable),72.45,71.60,3,Churned/Inactive,4709.25,Churn,0.00016,Medium Value
2115-BFTIW,4G,25,5,Month-to-month,At-Will (High Risk),70.95,70.69,2,Churned/Inactive,1773.75,Churn,0.00016,Medium Value
4227-OJHAL,3G,68,9,One year,Contractual (Stable),73,75.93,3,Active,4964,Upgrade,0.00016,Medium Value
2192-OZITF,3G,45,7,Two year,Contractual (Stable),73.55,74.42,3,Active,3309.75,Upgrade,0.00016,Medium Value
4931-TRZWN,3G,13,4,Month-to-month,At-Will (High Risk),71.95,71.07,4,Active,935.35,Upgrade,0.00016,Medium Value
4826-TZEVA,4G,40,7,Month-to-month,At-Will (High Risk),74.8,74.29,2,Active,2992,Retain,0.00016,Medium Value
4922-CVPDX,3G,26,5,Two year,Contractual (Stable),73.5,73.30,4,Active,1911,Upgrade,0.00016,Medium Value
5108-ADXWO,4G,11,3,Month-to-month,At-Will (High Risk),73.5,71.98,2,Churned/Inactive,808.5,Churn,0.00016,Medium Value
0187-WZNAB,4G,27,5,Month-to-month,At-Will (High Risk),74.4,73.05,2,Active,2008.8000000000002,Retain,0.00016,Medium Value
6927-WTFIV,4G,20,5,Month-to-month,At-Will (High Risk),71.3,69.46,2,Churned/Inactive,1426,Churn,0.00016,Medium Value
8647-SDTWQ,4G,57,8,Month-to-month,At-Will (High Risk),74.3,70.50,2,Active,4235.099999999999,Retain,0.00016,Medium Value
9470-YFUYI,3G,71,10,One year,Contractual (Stable),71,70.59,3,Active,5041,Upgrade,0.00016,Medium Value
5908-QMGOE,4G,15,4,Month-to-month,At-Will (High Risk),74.2,75.59,2,Churned/Inactive,1113,Churn,0.00016,Medium Value
5232-NXPAY,3G,47,7,Two year,Contractual (Stable),74.45,74.69,4,Active,3499.15,Upgrade,0.00016,Medium Value
7077-XJMET,3G,12,4,Month-to-month,At-Will (High Risk),74.15,61.78,4,Active,889.8000000000001,Upgrade,0.00016,Medium Value
6906-ANDWJ,4G,15,4,Month-to-month,At-Will (High Risk),74.9,73.82,2,Churned/Inactive,1123.5,Churn,0.00016,Medium Value
3943-KDREE,4G,26,5,Month-to-month,At-Will (High Risk),74.95,70.58,2,Churned/Inactive,1948.7,Churn,0.00016,Medium Value
7517-SAWMO,4G,19,4,Month-to-month,At-Will (High Risk),73.2,75.85,2,Churned/Inactive,1390.8,Churn,0.00016,Medium Value
6169-PGNCD,3G,57,8,Two year,Contractual (Stable),74.3,73.09,3,Active,4235.099999999999,Upgrade,0.00016,Medium Value
5676-CFLYY,3G,71,10,Two year,Contractual (Stable),73.35,72.60,4,Active,5207.849999999999,Upgrade,0.00016,Medium Value
4503-BDXBD,4G,11,3,Month-to-month,At-Will (High Risk),74.95,74.14,2,Churned/Inactive,824.45,Churn,0.00016,Medium Value
9286-DOJGF,4G,38,6,Month-to-month,At-Will (High Risk),74.95,75.52,2,Churned/Inactive,2848.1,Churn,0.00016,Medium Value
4652-NNHNY,4G,16,4,Month-to-month,At-Will (High Risk),73.85,80.26,2,Churned/Inactive,1181.6,Churn,0.00016,Medium Value
5049-MUBWG,3G,26,5,One year,Contractual (Stable),75,73.40,4,Active,1950,Upgrade,0.00016,Medium Value
1391-UBDAR,4G,11,3,Month-to-month,At-Will (High Risk),72.9,74.40,2,Active,801.9000000000001,Retain,0.00016,Medium Value
1769-GRUIK,4G,18,4,Month-to-month,At-Will (High Risk),71.1,69.32,2,Active,1279.8,Retain,0.00016,Medium Value
1023-BQXZE,3G,57,8,Two year,Contractual (Stable),74.35,75.74,4,Active,4237.95,Upgrade,0.00016,Medium Value
5130-YPIRV,3G,62,9,Two year,Contractual (Stable),72,69.10,3,Active,4464,Upgrade,0.00016,Medium Value
9169-BSVIN,3G,12,4,Month-to-month,At-Will (High Risk),74.75,68.92,4,Active,897,Upgrade,0.00016,Medium Value
7576-ASEJU,3G,41,7,One year,Contractual (Stable),74.7,77.75,4,Active,3062.7000000000003,Upgrade,0.00016,Medium Value
3898-BSJYF,3G,10,3,One year,Contractual (Stable),73.55,69.33,3,Active,735.5,Upgrade,0.00016,Medium Value
3208-YPIOE,4G,39,6,Month-to-month,At-Will (High Risk),75.25,77.38,2,Churned/Inactive,2934.75,Churn,0.00016,Medium Value
8224-DWCKX,4G,12,4,Month-to-month,At-Will (High Risk),73.3,69.00,2,Active,879.5999999999999,Retain,0.00016,Medium Value
7503-QQRVF,4G,16,4,Month-to-month,At-Will (High Risk),74.3,73.64,2,Churned/Inactive,1188.8,Churn,0.00016,Medium Value
7693-QPEFS,4G,52,8,Month-to-month,At-Will (High Risk),72.95,73.65,2,Active,3793.4,Retain,0.00016,Medium Value
3658-QQJYD,3G,62,9,One year,Contractual (Stable),74.3,75.78,4,Active,4606.599999999999,Upgrade,0.00016,Medium Value
0947-MUGVO,4G,20,5,Month-to-month,At-Will (High Risk),73.65,73.17,2,Churned/Inactive,1473,Churn,0.00016,Medium Value
4826-DXMUP,3G,35,6,One year,Contractual (Stable),72.1,71.29,4,Active,2523.5,Upgrade,0.00016,Medium Value
8372-JUXUI,4G,1,1,Month-to-month,At-Will (High Risk),74.35,74.35,2,Churned/Inactive,74.35,Churn,0.00016,Medium Value
9821-POOTN,4G,35,6,Month-to-month,At-Will (High Risk),75.2,73.61,2,Churned/Inactive,2632,Churn,0.00016,Medium Value
4282-YMKNA,4G,9,3,Month-to-month,At-Will (High Risk),74.75,78.51,2,Churned/Inactive,672.75,Churn,0.00016,Medium Value
4546-FOKWR,4G,16,4,Month-to-month,At-Will (High Risk),74.75,70.58,2,Active,1196,Retain,0.00016,Medium Value
3557-HTYWR,3G,47,7,Two year,Contractual (Stable),74.05,74.39,3,Active,3480.35,Upgrade,0.00016,Medium Value
4295-YURET,3G,56,8,Two year,Contractual (Stable),72.6,72.93,4,Active,4065.5999999999995,Upgrade,0.00016,Medium Value
9819-FBNSV,4G,37,6,Month-to-month,At-Will (High Risk),72.25,69.61,2,Active,2673.25,Retain,0.00016,Medium Value
1676-MQAOA,3G,72,10,Two year,Contractual (Stable),75.1,74.12,3,Active,5407.2,Upgrade,0.00016,Medium Value
9894-EZEWG,4G,1,1,Month-to-month,At-Will (High Risk),74.3,74.30,2,Churned/Inactive,74.3,Churn,0.00016,Medium Value
2498-XLDZR,3G,32,6,Two year,Contractual (Stable),73.6,72.40,3,Active,2355.2,Upgrade,0.00016,Medium Value
